"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","celltype","contrast","direction"
"GO:0006954","inflammatory response","20/170","391/8692",0.051150895140665,2.61531517978035,4.61603418929619,7.34423920272994e-05,0.00318682379522379,0.00318682379522379,"MAP3K8/TLR2/GBP2/SIGLEC1/CD47/EIF2AK2/IL15/LYN/CD163/GBP1/KCNK13/APOE/CUL1/PIK3CD/TFRC/HLA-E/SLC11A1/NUPR1/JAK2/CLU",20,"Microglia","PD_vs_Ctrl","Down"
"GO:0060291","long-term synaptic potentiation","7/170","54/8692",0.12962962962963,6.62788671023965,5.8590094333293,7.90000810639827e-05,0.00339221612739071,0.00339221612739071,"NRGN/PTK2B/APOE/LGMN/S100B/CALM3/CALM1",7,"Microglia","PD_vs_Ctrl","Down"
"GO:0019730","antimicrobial humoral response","5/170","24/8692",0.208333333333333,10.6519607843137,6.68729202955786,8.48379857118555e-05,0.00354238608264785,0.00354238608264785,"GAPDH/HLA-E/HLA-A/SLC11A1/B2M",5,"Microglia","PD_vs_Ctrl","Down"
"GO:0060339","negative regulation of type I interferon-mediated signaling pathway","4/170","14/8692",0.285714285714286,14.6084033613445,7.19697409053883,0.000121307921342643,0.00479382910591552,0.00479382910591552,"SAMHD1/STAT2/ISG15/OAS1",4,"Microglia","PD_vs_Ctrl","Down"
"GO:0006959","humoral immune response","7/170","58/8692",0.120689655172414,6.17079107505071,5.58024845466099,0.000125602754548759,0.00487647185642814,0.00487647185642814,"GAPDH/HLA-E/HLA-A/SLC11A1/SERPING1/B2M/CLU",7,"Microglia","PD_vs_Ctrl","Down"
"GO:0031341","regulation of cell killing","6/170","42/8692",0.142857142857143,7.30420168067227,5.78409291244929,0.000149917936680157,0.00557593939282668,0.00557593939282667,"CD226/HLA-E/HLA-A/HLA-DRA/GRB2/CLU",6,"Microglia","PD_vs_Ctrl","Down"
"GO:0051248","negative regulation of protein metabolic process","18/170","349/8692",0.0515759312320917,2.63704702511377,4.40860630429616,0.000154996142928389,0.00571677440500874,0.00571677440500874,"GABARAPL2/RTN1/PARP14/PRKCE/EIF2AK2/SNX6/LYN/CST3/APOE/CYFIP1/GAPDH/XRN1/SAMD4A/ITM2C/ISG15/ZFP36L1/PML/CLU",18,"Microglia","PD_vs_Ctrl","Down"
"GO:0071222","cellular response to lipopolysaccharide","9/170","102/8692",0.0882352941176471,4.51141868512111,5.03819172750496,0.000163333404349413,0.00592498922986191,0.00592498922986191,"TLR2/GBP2/PRKCE/LYN/VIM/SCIMP/JAK2/B2M/ABCA1",9,"Microglia","PD_vs_Ctrl","Down"
"GO:0007159","leukocyte cell-cell adhesion","13/170","208/8692",0.0625,3.19558823529412,4.52658628568051,0.000211794771998182,0.00743971159415836,0.00743971159415836,"MAP3K8/CD47/IL15/LYN/PIK3CD/TFRC/HLA-E/HLA-A/PSMB9/HLA-DRA/IRF1/JAK2/B2M",13,"Microglia","PD_vs_Ctrl","Down"
"GO:0016064","immunoglobulin mediated immune response","6/170","45/8692",0.133333333333333,6.81725490196078,5.52560953426682,0.000221763148314325,0.00749891766386419,0.00749891766386419,"IL21R/CD226/TFRC/HLA-E/CD74/CLU",6,"Microglia","PD_vs_Ctrl","Down"
"GO:0001906","cell killing","8/170","86/8692",0.0930232558139535,4.7562243502052,4.94411597128371,0.00026334200708609,0.00850767681286885,0.00850767681286885,"CD226/GBP2/GBP1/HLA-E/HLA-A/HLA-DRA/GRB2/CLU",8,"Microglia","PD_vs_Ctrl","Down"
"GO:0018108","peptidyl-tyrosine phosphorylation","7/170","67/8692",0.104477611940299,5.34187884108867,5.03876519254088,0.000313474359118359,0.00970236023397104,0.00970236023397104,"PARP14/IL15/SNX6/LYN/PTK2B/PARP9/JAK2",7,"Microglia","PD_vs_Ctrl","Down"
"GO:0002711","positive regulation of T cell mediated immunity","5/170","32/8692",0.15625,7.98897058823529,5.59394029414817,0.000354171050392218,0.0107367196509312,0.0107367196509312,"RSAD2/HLA-E/HLA-A/HLA-DRA/B2M",5,"Microglia","PD_vs_Ctrl","Down"
"GO:0051051","negative regulation of transport","13/170","222/8692",0.0585585585585586,2.99406465288818,4.25072087651466,0.000399474354983769,0.0119464425348525,0.0119464425348525,"TLR2/PRKCE/CD47/RSAD2/PTK2B/APOE/MCTP1/APOC1/CALM3/CALM1/MCUB/CD74/B2M",13,"Microglia","PD_vs_Ctrl","Down"
"GO:1902993","positive regulation of amyloid precursor protein catabolic process","4/170","19/8692",0.210526315789474,10.7640866873065,6.01744770230725,0.000435130109410336,0.0126703017384878,0.0126703017384878,"LYN/APOE/GSAP/CLU",4,"Microglia","PD_vs_Ctrl","Down"
"GO:0071216","cellular response to biotic stimulus","9/170","119/8692",0.0756302521008403,3.86693030153238,4.44746741055643,0.000519584291232565,0.0142914406687554,0.0142914406687554,"TLR2/GBP2/PRKCE/LYN/VIM/SCIMP/JAK2/B2M/ABCA1",9,"Microglia","PD_vs_Ctrl","Down"
"GO:0042982","amyloid precursor protein metabolic process","6/170","53/8692",0.113207547169811,5.78823529411765,4.93821793030299,0.000549393683108533,0.0147370693420507,0.0147370693420507,"RTN1/LYN/APOE/GSAP/ITM2C/CLU",6,"Microglia","PD_vs_Ctrl","Down"
"GO:0032102","negative regulation of response to external stimulus","12/170","201/8692",0.0597014925373134,3.05250219490781,4.15806054938013,0.000562549992788478,0.0149990739041072,0.0149990739041072,"SAMHD1/STAT2/PARP14/LYN/APOE/PIM1/HLA-E/HLA-A/SERPING1/ISG15/OAS1/GRB2",12,"Microglia","PD_vs_Ctrl","Down"
"GO:0001910","regulation of leukocyte mediated cytotoxicity","5/170","36/8692",0.138888888888889,7.10130718954248,5.18088662622336,0.000622483259761416,0.0163024314065327,0.0163024314065327,"CD226/HLA-E/HLA-A/HLA-DRA/GRB2",5,"Microglia","PD_vs_Ctrl","Down"
"GO:0002501","peptide antigen assembly with MHC protein complex","3/170","10/8692",0.3,15.3388235294118,6.40755289186469,0.000797250538715554,0.0194951982561052,0.0194951982561052,"HLA-A/HLA-DRA/B2M",3,"Microglia","PD_vs_Ctrl","Down"
"GO:0043330","response to exogenous dsRNA","3/170","10/8692",0.3,15.3388235294118,6.40755289186469,0.000797250538715554,0.0194951982561052,0.0194951982561052,"IFIT1/IFIH1/OAS1",3,"Microglia","PD_vs_Ctrl","Down"
"GO:0140238","presynaptic endocytosis","6/170","58/8692",0.103448275862069,5.28924949290061,4.62890058929317,0.00089371217276705,0.021615137030967,0.021615137030967,"CALM3/CALM1/MX1/ITSN1/MX2/ACTG1",6,"Microglia","PD_vs_Ctrl","Down"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","7/170","82/8692",0.0853658536585366,4.36470588235294,4.32355540404617,0.00107248749315408,0.024908159514001,0.024908159514001,"DDX60/GBP2/EIF2AK2/LYN/RSAD2/KCNK13/MSR1",7,"Microglia","PD_vs_Ctrl","Down"
"GO:0098754","detoxification","7/170","82/8692",0.0853658536585366,4.36470588235294,4.32355540404617,0.00107248749315408,0.024908159514001,0.024908159514001,"PRKCE/APOE/PIM1/GCH1/SLC11A1/MT3/MT2A",7,"Microglia","PD_vs_Ctrl","Down"
"GO:0006809","nitric oxide biosynthetic process","5/170","42/8692",0.119047619047619,6.08683473389356,4.66716108104857,0.00127799151879146,0.028281952310855,0.028281952310855,"CD47/APOE/GCH1/JAK2/CLU",5,"Microglia","PD_vs_Ctrl","Down"
"GO:0000041","transition metal ion transport","6/170","63/8692",0.0952380952380952,4.86946778711485,4.3534127665043,0.00138442852274949,0.0295812835319829,0.0295812835319829,"TMEM163/TFRC/SLC11A1/MT3/B2M/FTH1",6,"Microglia","PD_vs_Ctrl","Down"
"GO:0034377","plasma lipoprotein particle assembly","3/170","12/8692",0.25,12.7823529411765,5.76834675036014,0.00142007048809347,0.0295812835319829,0.0295812835319829,"APOE/APOC1/ABCA1",3,"Microglia","PD_vs_Ctrl","Down"
"GO:0071276","cellular response to cadmium ion","3/170","12/8692",0.25,12.7823529411765,5.76834675036014,0.00142007048809347,0.0295812835319829,0.0295812835319829,"SLC11A1/MT3/MT2A",3,"Microglia","PD_vs_Ctrl","Down"
"GO:0140895","cell surface toll-like receptor signaling pathway","5/170","43/8692",0.116279069767442,5.9452804377565,4.59124823741397,0.00142359091556989,0.0295812835319829,0.0295812835319829,"TLR2/PRKCE/LYN/SCIMP/OAS1",5,"Microglia","PD_vs_Ctrl","Down"
"GO:0098771","inorganic ion homeostasis","12/170","224/8692",0.0535714285714286,2.7390756302521,3.72426541961764,0.00145082087209992,0.0297283943514549,0.0297283943514549,"FAM20A/KCNMA1/CUL1/TMEM163/TFRC/SLC11A1/MCUB/MT3/MT2A/PML/B2M/FTH1",12,"Microglia","PD_vs_Ctrl","Down"
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","9/170","141/8692",0.0638297872340425,3.26357947434293,3.82723756809832,0.0017432316748591,0.0350670033985414,0.0350670033985414,"TNFSF10/TLR2/EIF2AK2/CUL1/GAPDH/S100B/TFRC/CD74/TRIM22",9,"Microglia","PD_vs_Ctrl","Down"
"GO:0071466","cellular response to xenobiotic stimulus","6/170","66/8692",0.0909090909090909,4.64812834224599,4.20170850825417,0.00176427067543906,0.0351741531959157,0.0351741531959157,"UCHL1/PRKCE/DPYD/TFRC/GUK1/ABCA1",6,"Microglia","PD_vs_Ctrl","Down"
"GO:0097501","stress response to metal ion","3/170","13/8692",0.230769230769231,11.7990950226244,5.50316792640218,0.0018196956426154,0.0356920617930214,0.0356920617930214,"SLC11A1/MT3/MT2A",3,"Microglia","PD_vs_Ctrl","Down"
"GO:0042327","positive regulation of phosphorylation","9/170","142/8692",0.0633802816901408,3.24059652029826,3.80201076956773,0.00183056891708447,0.0356920617930214,0.0356920617930214,"FAM20A/PARP14/IL15/LYN/PTK2B/LCP2/PARP9/MT3/JAK2",9,"Microglia","PD_vs_Ctrl","Down"
"GO:0002228","natural killer cell mediated immunity","5/170","46/8692",0.108695652173913,5.55754475703325,4.37714378760536,0.00193390378436837,0.0373775465048664,0.0373775465048664,"CD226/HLA-E/HLA-A/B2M/GRB2",5,"Microglia","PD_vs_Ctrl","Down"
"GO:0046209","nitric oxide metabolic process","5/170","46/8692",0.108695652173913,5.55754475703325,4.37714378760536,0.00193390378436837,0.0373775465048664,0.0373775465048664,"CD47/APOE/GCH1/JAK2/CLU",5,"Microglia","PD_vs_Ctrl","Down"
"GO:0043254","regulation of protein-containing complex assembly","13/170","264/8692",0.0492424242424242,2.51773618538324,3.53691448186195,0.00197991746057357,0.0380457926000068,0.0380457926000068,"GFAP/GBP2/PRKCE/EIF2AK2/PTK2B/KCNK13/APOE/CYFIP1/GAPDH/TFRC/ISG15/CLU/ABCA1",13,"Microglia","PD_vs_Ctrl","Down"
"GO:0051129","negative regulation of cellular component organization","19/170","469/8692",0.0405117270788913,2.07134077511602,3.3688950469473,0.00198567060338942,0.0380457926000068,0.0380457926000068,"LIMK2/TLR2/CD47/RPL15/CST3/APOE/MCTP1/APOC1/GAPDH/TFRC/XRN1/IFI6/MT3/ITM2C/NUPR1/PML/B2M/IL15RA/CLU",19,"Microglia","PD_vs_Ctrl","Down"
"GO:0006879","intracellular iron ion homeostasis","5/170","47/8692",0.106382978723404,5.43929912390488,4.30992199574832,0.00213043271800966,0.0401246604677054,0.0401246604677054,"CUL1/TFRC/SLC11A1/B2M/FTH1",5,"Microglia","PD_vs_Ctrl","Down"
"GO:0017148","negative regulation of translation","7/170","93/8692",0.0752688172043011,3.84845034788109,3.90045008115474,0.00223411024425313,0.0417043480546977,0.0417043480546977,"EIF2AK2/CYFIP1/GAPDH/XRN1/SAMD4A/ZFP36L1/PML",7,"Microglia","PD_vs_Ctrl","Down"
"GO:0065005","protein-lipid complex assembly","3/170","14/8692",0.214285714285714,10.9563025210084,5.26551494533185,0.00228289229387161,0.0417043480546977,0.0417043480546977,"APOE/APOC1/ABCA1",3,"Microglia","PD_vs_Ctrl","Down"
"GO:2001057","reactive nitrogen species metabolic process","5/170","48/8692",0.104166666666667,5.32598039215686,4.24459596550249,0.00234114349797947,0.0422934739675801,0.0422934739675801,"CD47/APOE/GCH1/JAK2/CLU",5,"Microglia","PD_vs_Ctrl","Down"
"GO:0043524","negative regulation of neuron apoptotic process","6/170","70/8692",0.0857142857142857,4.38252100840336,4.01304550267735,0.00238783519113283,0.0426151554675561,0.0426151554675561,"SNX6/PTK2B/LGMN/MT3/JAK2/CLU",6,"Microglia","PD_vs_Ctrl","Down"
"GO:1903169","regulation of calcium ion transmembrane transport","6/170","70/8692",0.0857142857142857,4.38252100840336,4.01304550267735,0.00238783519113283,0.0426151554675561,0.0426151554675561,"LYN/PTK2B/CALM3/CALM1/MCUB/PML",6,"Microglia","PD_vs_Ctrl","Down"
"GO:0051174","regulation of phosphorus metabolic process","15/170","339/8692",0.0442477876106195,2.26236335242061,3.3485096680083,0.0025935002355688,0.0457323985762053,0.0457323985762053,"FAM20A/STAT2/UCHL1/PARP14/IL15/SNX6/LYN/PTK2B/LCP2/PARP9/HERC5/APOC1/MT3/NUPR1/JAK2",15,"Microglia","PD_vs_Ctrl","Down"
"GO:1902430","negative regulation of amyloid-beta formation","3/170","15/8692",0.2,10.2258823529412,5.05076676157148,0.00281288896921713,0.0488229277559021,0.0488229277559021,"RTN1/APOE/CLU",3,"Microglia","PD_vs_Ctrl","Down"
"GO:0006457","protein folding","25/449","141/8692",0.177304964539007,3.43237138479521,6.79589068208004,4.71707152812655e-08,0.000208777585834881,0.000208777585834881,"RANBP2/PPIB/PTGES3/CCT4/FKBP4/CHORDC1/DNAJA1/DNAJB6/HSPA4/AHSA1/HSP90AA1/TTC1/CCT3/CRYAB/HSP90AB1/FKBP5/CCT5/HSPD1/HSPH1/HDAC4/HSPA9/HSPA1A/HSPA2/HSPA8/NKTR",25,"Oligodendrocyte","AD_vs_Ctrl","Up"
"GO:0051604","protein maturation","36/449","319/8692",0.112852664576803,2.18466672717498,5.03113976742219,7.16639990317882e-06,0.0088729268976395,0.0088729268976395,"RANBP2/PPIB/PIGC/PTGES3/PCSK6/CCT4/FKBP4/CHORDC1/DNAJA1/DNAJB6/HSPA4/AHSA1/HSP90AA1/TTC1/KLK6/CCT3/CRYAB/HSP90AB1/FKBP5/CCT5/PGAP1/TM2D3/HSPD1/SCG5/HSPH1/ATP6AP2/ATG4B/HDAC4/HSPA9/PTCH1/TMEM98/HSPA1A/ADAM10/HSPA2/HSPA8/NKTR",36,"Oligodendrocyte","AD_vs_Ctrl","Up"
"GO:1904358","positive regulation of telomere maintenance via telomere lengthening","8/449","22/8692",0.363636363636364,7.03948167645272,6.61937301562334,8.01891269556213e-06,0.0088729268976395,0.0088729268976395,"TNKS/PTGES3/CCT4/HSP90AA1/CCT3/CCT5/ATM/HNRNPA2B1",8,"Oligodendrocyte","AD_vs_Ctrl","Up"
"GO:0051131","chaperone-mediated protein complex assembly","6/449","14/8692",0.428571428571429,8.29653197581928,6.37655456740841,3.86968867869274e-05,0.0297618678996475,0.0297618678996475,"PTGES3/HSPA4/HSP90AA1/HSP90AB1/HSPD1/HSPA1A",6,"Oligodendrocyte","AD_vs_Ctrl","Up"
"GO:0006119","oxidative phosphorylation","9/114","85/8692",0.105882352941176,8.07306501547988,7.55414803405289,1.49545270620519e-06,0.00164035868599696,0.00164035868599696,"MT-ND1/MT-CO1/MT-CO2/MT-CO3/MT-ND4/MT-ND2/MT-CYB/MT-ATP6/MT-ND5",9,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:1902600","proton transmembrane transport","10/114","111/8692",0.0900900900900901,6.86897423739529,7.17379597778063,1.71939733830338e-06,0.00164035868599696,0.00164035868599696,"MT-ND1/MT-CO1/MT-CO2/ATP6V0E2/MT-CO3/MT-ND4/MT-ND2/MT-CYB/MT-ATP6/MT-ND5",10,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0019646","aerobic electron transport chain","8/114","65/8692",0.123076923076923,9.38407557354926,7.82125135710731,1.85309386127085e-06,0.00164035868599696,0.00164035868599696,"MT-ND1/MT-CO1/MT-CO2/MT-CO3/MT-ND4/MT-ND2/MT-CYB/MT-ND5",8,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0035235","ionotropic glutamate receptor signaling pathway","5/114","19/8692",0.263157894736842,20.0646352723915,9.58991831854994,3.56861326712923e-06,0.00175496470225711,0.00175496470225711,"GRIK4/GRIA2/GRIN2A/GRID2/GRIA3",5,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0070482","response to oxygen levels","12/114","191/8692",0.06282722513089,4.79030035822541,6.10589851561314,6.99478205653749e-06,0.00309589053822349,0.00309589053822349,"EGLN3/MT-ND1/MT-CO1/MT-CO2/RORA/PAK1/MT-ND4/MT-ND2/MT-CYB/MT-ATP6/STAT3/MT-ND5",12,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","4/114","12/8692",0.333333333333333,25.4152046783626,9.75630591757109,1.28121198252644e-05,0.00472553686221835,0.00472553686221835,"HLA-B/B2M/HLA-C/HLA-A",4,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0045471","response to ethanol","7/114","68/8692",0.102941176470588,7.84881320949432,6.53596448679942,2.78002498862501e-05,0.00820292706643619,0.00820292706643619,"SREBF1/GFAP/MT-CO2/MT-ND4/GRIN2A/MT-CYB/STAT3",7,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0002711","positive regulation of T cell mediated immunity","5/114","32/8692",0.15625,11.9133771929825,7.12967098122645,5.39397834262612e-05,0.014043381261449,0.014043381261449,"HLA-B/B2M/HLA-C/HLA-A/CD55",5,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","4/114","20/8692",0.2,15.2491228070175,7.35423955569667,0.000115631566766705,0.0269360691847072,0.0269360691847072,"HLA-B/B2M/HLA-C/HLA-A",4,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","4/114","20/8692",0.2,15.2491228070175,7.35423955569667,0.000115631566766705,0.0269360691847072,0.0269360691847072,"HLA-B/B2M/HLA-C/HLA-A",4,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0006754","ATP biosynthetic process","6/114","62/8692",0.0967741935483871,7.3786078098472,5.81046148582667,0.000150816139811036,0.0303414652183474,0.0303414652183474,"MT-ND1/MT-ND4/MT-ND2/MT-ATP6/STAT3/MT-ND5",6,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0031341","regulation of cell killing","5/114","42/8692",0.119047619047619,9.07685881370092,6.04857907197622,0.000205268970949616,0.0353301533996241,0.0353301533996241,"HLA-B/CLU/HLA-C/HLA-A/CD55",5,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0031110","regulation of microtubule polymerization or depolymerization","6/114","67/8692",0.0895522388059701,6.827965435978,5.52038156092121,0.000232160288073804,0.0359701114178031,0.0359701114178031,"STMN4/TUBB4A/PAK1/MAP1A/NAV3/MAP2",6,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0051960","regulation of nervous system development","11/114","235/8692",0.0468085106382979,3.56894363568496,4.60229678406006,0.000247460719184006,0.0359701114178031,0.0359701114178031,"GFAP/SEMA5A/SYNDIG1/PAK1/GRID2/PTN/SEMA6D/LRRTM4/MAP2/B2M/PARD3",11,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0001755","neural crest cell migration","4/114","26/8692",0.153846153846154,11.7300944669366,6.31648045713182,0.000335786869327764,0.0401700699099771,0.0401700699099771,"GFAP/SEMA5A/SEMA3B/SEMA6D",4,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0002715","regulation of natural killer cell mediated immunity","4/114","26/8692",0.153846153846154,11.7300944669366,6.31648045713182,0.000335786869327764,0.0401700699099771,0.0401700699099771,"HLA-B/B2M/HLA-C/HLA-A",4,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0090497","mesenchymal cell migration","4/114","26/8692",0.153846153846154,11.7300944669366,6.31648045713182,0.000335786869327764,0.0401700699099771,0.0401700699099771,"GFAP/SEMA5A/SEMA3B/SEMA6D",4,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0046034","ATP metabolic process","8/114","135/8692",0.0592592592592593,4.51825860948668,4.74928418061663,0.00038021379117665,0.0426534102491806,0.0426534102491806,"DNM1L/MT-ND1/MT-ND4/AK5/MT-ND2/MT-ATP6/STAT3/MT-ND5",8,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0030516","regulation of axon extension","5/114","48/8692",0.104166666666667,7.9422514619883,5.55978323826289,0.000388143269523107,0.0426534102491806,0.0426534102491806,"SEMA5A/APOE/PAK1/SEMA6D/MAP2",5,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0002708","positive regulation of lymphocyte mediated immunity","5/114","49/8692",0.102040816326531,7.78016469745793,5.48656219490816,0.000427773540039961,0.0430301292776561,0.0430301292776561,"HLA-B/B2M/HLA-C/HLA-A/CD55",5,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","5/114","49/8692",0.102040816326531,7.78016469745793,5.48656219490816,0.000427773540039961,0.0430301292776561,0.0430301292776561,"HLA-B/B2M/HLA-C/HLA-A/CD55",5,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0046390","ribose phosphate biosynthetic process","7/114","107/8692",0.0654205607476635,4.98803082472536,4.78491828235765,0.0004914578130236,0.0483376062320545,0.0483376062320545,"MT-ND1/MT-ND4/AK5/MT-ND2/MT-ATP6/STAT3/MT-ND5",7,"Oligodendrocyte","AD_vs_Ctrl","Down"
"GO:0006457","protein folding","27/303","141/8692",0.191489361702128,5.49315357067622,10.2224138133865,2.67461034577208e-13,1.18378253903872e-09,1.18378253903872e-09,"HSPA8/CCT4/PTGES3/DNAJB2/HSPA9/ST13/AHSA1/HSP90B1/HSPA1A/HSPH1/HSPB1/CHORDC1/FKBP4/HSPA4L/HSPA4/FKBP5/CCT3/CRYAB/TBCD/DNAJB1/HSP90AB1/DNAJB6/HSPA5/HSP90AA1/DNAJA1/HSPA1B/HSPD1",27,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0051604","protein maturation","35/303","319/8692",0.109717868338558,3.14741819009487,7.42630044585306,1.22004034626391e-09,1.79996619085469e-06,1.79996619085469e-06,"HSPA8/CCT4/PTGES3/DNAJB2/HSPA9/ST13/ADAM10/AHSA1/HSP90B1/HSPA1A/HSPH1/HSPB1/CHORDC1/FKBP4/TMEM98/PGAP1/NAA16/OGT/HSPA4L/HSPA4/FKBP5/CCT3/CRYAB/TBCD/DNAJB1/HSP90AB1/DNAJB6/HSPA5/HSP90AA1/DNAJA1/ATG4B/ADAM17/HSPA1B/HSPD1/PCSK6",35,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0031113","regulation of microtubule polymerization","10/303","46/8692",0.217391304347826,6.23618883627493,6.76686781008343,3.05414229354226e-06,0.00337940844780451,0.00337940844780451,"SNCA/CLASP1/HSPA1A/CDK5RAP2/FKBP4/ARHGEF7/TBCD/PPP2CB/HSPA1B/EML2",10,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0051131","chaperone-mediated protein complex assembly","6/303","14/8692",0.428571428571429,12.2942008486563,8.03731137308011,4.05003814243143e-06,0.0035233470680937,0.0035233470680937,"PTGES3/HSPA1A/HSPA4/HSP90AB1/HSP90AA1/HSPD1",6,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0097435","supramolecular fiber organization","37/303","484/8692",0.0764462809917355,2.19297384283883,5.13258346351777,4.77634035439725e-06,0.0035233470680937,0.0035233470680937,"SNCA/HSPA8/CTTN/KANK1/STMN4/SORBS1/HSP90B1/CLASP1/HSPA1A/PRKD1/FSCN1/PREX1/CDK5RAP2/FAM171A1/MYO1D/FKBP4/BCAR1/CORO2B/KLHL24/ARHGEF7/ADD1/RHOBTB1/CRYAB/TBCD/HSP90AB1/DNAJB6/CLIP2/ITGB1BP1/SPIRE1/NDE1/CLIP4/CTNNA2/PPP2CB/HSPA1B/LIMCH1/EML2/DNM2",37,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0051129","negative regulation of cellular component organization","36/303","469/8692",0.0767590618336887,2.20194642065486,5.08577891254653,5.92197230272519e-06,0.00374437848740882,0.00374437848740882,"SNCA/HMGB1/HSPA8/NBDY/PTPRS/SH3GL3/CEP97/PTPN13/PICALM/KANK1/DNAJB2/CLASP1/HSPA1A/SEMA6D/PRKD1/ZNF365/CDK5RAP2/FKBP4/OGT/DPYSL5/ARHGEF7/ADD1/CRYAB/TBCD/DNAJB1/BOK/LRP4/DNAJB6/ITGB1BP1/HSPA5/TOM1L2/CTNNA2/CCP110/HSPA1B/EML2/DNM2",36,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0009408","response to heat","11/303","61/8692",0.180327868852459,5.17296975599199,6.21556608550496,6.79206030170563e-06,0.00375770736191864,0.00375770736191864,"CREBBP/HSPA1A/HSPB1/CHORDC1/CRYAB/DNAJB1/HSP90AB1/DNAJB6/HSP90AA1/DNAJA1/HSPA1B",11,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0070841","inclusion body assembly","7/303","24/8692",0.291666666666667,8.36688668866887,6.86801526078565,1.21172445481851e-05,0.00595899159669634,0.00595899159669634,"DNAJB2/HSPA1A/DNAJB1/DNAJB6/HSP90AA1/PPP2CB/HSPA1B",7,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0031110","regulation of microtubule polymerization or depolymerization","11/303","67/8692",0.164179104477612,4.70971873306734,5.79295192836459,1.73250974263865e-05,0.00762489129055421,0.00762489129055421,"SNCA/STMN4/CLASP1/HSPA1A/CDK5RAP2/FKBP4/ARHGEF7/TBCD/PPP2CB/HSPA1B/EML2",11,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0006986","response to unfolded protein","14/303","107/8692",0.130841121495327,3.75336972949631,5.44612198406911,1.89502494794614e-05,0.00762489129055421,0.00762489129055421,"HSPA8/DNAJB2/HSPA1A/HSPH1/HSPB1/HSPA4L/HSPA4/DNAJB1/BOK/HSP90AB1/HSPA5/HSP90AA1/DNAJA1/HSPD1",14,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0090083","regulation of inclusion body assembly","6/303","18/8692",0.333333333333333,9.56215621562156,6.91052086988428,2.22419313483219e-05,0.00820356567897272,0.00820356567897272,"DNAJB2/HSPA1A/DNAJB1/DNAJB6/PPP2CB/HSPA1B",6,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0031109","microtubule polymerization or depolymerization","13/303","97/8692",0.134020618556701,3.84457827226022,5.35404364426908,2.90500558511489e-05,0.00951447401008757,0.00951447401008757,"SNCA/STMN4/CLASP1/HSPA1A/CDK5RAP2/FKBP4/ARHGEF7/CRYAB/TBCD/NDE1/PPP2CB/HSPA1B/EML2",13,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0046785","microtubule polymerization","11/303","73/8692",0.150684931506849,4.32261856322619,5.41769521112907,3.98228381597042e-05,0.0110159926059282,0.0110159926059282,"SNCA/CLASP1/HSPA1A/CDK5RAP2/FKBP4/ARHGEF7/TBCD/NDE1/PPP2CB/HSPA1B/EML2",11,"Oligodendrocyte","PD_vs_Ctrl","Up"
